Toi,Label,Orbital_period,Transit_duration,Transit_depth,Planet_radius,Planet_equilibrium_temperature,Magnitude,Stellar_temperature,Stellar_radius
1450.01,1,2.0439268,1.008937,465.1929875,1.0924808,660.3898166,10.0306,3407,0.473603
1451.01,1,16.5379864,2.796,608,2.51948,751,8.9989,5781,1.03
1452.01,1,11.0619937,1.7587777,3249.116433,1.6184944,304.152939,12.295,3248,0.275364
1453.01,1,6.5886877,1.678,852,2.12746,646,10.1426,4920,0.71
1453.02,1,4.3135263,1.874,274,1.17405,963,10.1426,4920,0.71
1456.01,1,18.712253,6.475,6066,10.3984,1008,8.0417,6125,1.27
1462.01,1,2.1779407,2.098,110,1.28228,1462,5.8961,5801.89,1.26
1467.01,1,5.9711357,1.5478671,1437.108603,1.8721145,525.9795517,10.5977,3834,0.490737
1468.01,1,15.5324385,1.7640717,2937.495321,2.013576,308.4743596,10.8858,3382,0.369306
1468.02,1,1.880531,1.1911684,1214.006659,1.4548629,623.5511988,10.8858,3382,0.369306
1470.01,1,2.5272822,1.265861,1847.487224,2.2007181,661.896336,11.4752,3624,0.49012
1471.01,1,20.7724316,5.508,1415,3.91576,1060,8.5725,5625.56,0.97
1471.02,1,52.5637056,6.5,1193,3.28372,542,8.5725,5625.56,0.97
1472.01,1,6.3634106,2.692302,2368.695203,4.4784698,826.0146095,10.5508,5103,0.859483
1473.01,1,5.2544884,2.898,567,2.1916,1144,8.297,5958,0.99
1478.01,1,10.1802014,4.613,11500,12.3422,1119,10.2042,5623,1.04
148.01,1,4.86709,3.103,4210,7.42915,1272,11.7835,5814.3,1.15
1493.01,1,5.147905,5.405,3710,18.0411,1760,9.7116,6064,2.9
1494.01,1,5.0267996,2.754044,6358.00607,12.9814741,1378.396782,10.3002,6434,1.4782799
150.01,1,5.8574075,5.8548029,6489.730235,13.8892762,1335.11434,10.9031,5982.9,1.67987
1516.01,1,2.0560153,2.773,17453,17.2767,1839,10.377,6485,1.24
1518.01,1,1.902606,2.3653693,8984.989727,19.576504,2917.526091,8.75127,9918,1.82241
157.01,1,2.0845434,2.017038,12504.82502,13.4432705,1463.951309,12.0166,5638,1.10646
1601.01,1,5.33155,6.191,4220,14.6101,1593,10.1035,5917,2.22
1605.01,1,8.7094632,3.027,4510,20.9625,1185,9.62924,5597,1.59
1611.01,1,16.2016817,2.792,885,2.38101,641,7.5825,5071,0.78
163.01,1,4.2311173,4.3531635,7261.275936,14.6260711,1584.351853,10.8719,6671,1.6640199
1630.01,1,12.0557353,1.959,807,2.39173,584,8.9943,5504,0.83
1634.01,1,0.98933,1.0357615,1519.669587,1.8303854,848.0098579,11.0136,3455,0.465258
1640.01,1,1.9495403,0.8060618,2089.244412,1.3929217,560.7827791,11.0548,3414,0.260187
1648.01,1,7.3315684,1.287,893,2.77433,637,9.5831,4871.6,0.84
1659.01,1,5.8775548,2.9027641,412.2881337,2.1822904,1031.138319,9.56906,5977,1.00568
1669.01,1,2.6800536,1.758,456,2.3437,1198,9.52906,5550,1.07
1670.01,1,40.7501028,4.873,6026,10.1271,544,9.4682,6453,1.31
1670.02,1,10.9836724,2.636,315,2.35616,1043,9.4682,6453,1.31
1680.01,1,4.8026561,1.1658648,4358.115768,1.4202459,370.455897,13.3081,3231,0.213459
1683.01,1,3.057524,1.3790503,1117.963818,2.4878486,848.2229732,9.794,4402,0.695095
1685.01,1,0.6691449,0.9921631,1254.371193,1.9200407,964.704855,11.1117,3457,0.462408
169.01,1,2.2554459,1.6678604,5283.71039,11.0535293,1579.782885,11.788,5817,1.29661
1690.01,1,1.4079369,0.3063531,484643.7441,,1626.226457,16.338,5780,
1691.01,1,16.7368995,4.561,989,2.88015,834,9.52636,5759,1
1693.01,1,1.766692,1.4196682,830.5082973,1.5574734,700.8548645,10.6714,3474,0.46126
1694.01,1,3.7701296,2.8512056,4361.180108,5.4800266,953.4195932,10.7424,5058,0.81833
1695.01,1,3.1342946,1.2158796,1183.606071,1.7992966,618.3628631,11.0294,3575,0.516105
1696.01,1,2.5005291,0.8809865,12579.35048,3.1713853,491.6465759,13.9664,3181,0.280475
1710.01,1,24.2833782,5.132,2844,5.21152,654,8.9134,5675,0.98
1716.01,1,8.082354,3.284,559,2.72432,959,8.82897,5878.6,1.24
172.01,1,9.47686,4.392,2980,9.80856,993,10.7379,5801.8,1.79
1723.01,1,13.7270395,4.007,901,2.95921,802,9.09942,5777,1.09
1726.01,1,7.107934,3.440833,501.6058242,2.2881711,885.9071544,6.2683,5694.11,0.902932
1726.02,1,20.5438153,4.0537919,799.3817133,2.5734283,621.931143,6.2683,5694.11,0.902932
1728.01,1,3.4913952,1.763,5400,4.9395,718,10.7921,3907,0.63
1736.01,1,7.0731057,3.819,439,2.69175,1099,8.3302,5656,1.41
1739.01,1,8.3033493,1.705,571,1.95844,685,9.812,4814,0.78
174.01,1,17.6671687,2.525,854,1.87042,462,8.7513,4813,0.69
174.02,1,29.7975205,2.782,671,1.60982,374,8.7513,4813,0.69
174.03,1,12.1623316,2.614,317,1.15643,638,8.7513,4813,0.69
174.04,1,3.9766833,1.859,142,0.757588,855,8.7513,4813,0.69
174.05,1,7.9076222,2.611,217,0.969819,720,8.7513,4813,0.69
1742.01,1,21.2690422,5.893,350,1.87711,770,8.2865,5707,1.16
1743.01,1,4.2660553,0.69,1700,3.30511,506,12.4251,3281,0.32
1744.01,1,22.3417286,2.582,472,2.54102,598,9.01932,6179,1.14
1749.01,1,4.4891367,1.8833377,1271.186702,1.9980298,625.4009463,12.2574,3959,0.561356
1749.02,1,9.0447039,1.7653148,1611.001019,2.2493746,495.1628187,12.2574,3959,0.561356
175.01,1,3.6906759,1.107,1657,1.36751,479,9.41242,3469,0.31
175.02,1,7.4507305,0.475,1542,3.04528,329,9.41242,3469,0.31
175.03,1,2.2531062,0.9939837,682.3972723,0.826635,567.3025213,9.41242,3469,0.31416
1751.01,1,37.4685042,7.685,429,2.56325,1037,8.80616,6114,1.27
1753.01,1,5.3846239,3.2617296,630.6901313,2.6170633,1001.756446,11.2078,5700,0.959022
1758.01,1,20.7051499,3.348,1822,3.39245,531,10.0907,5169,0.81
1759.01,1,18.8500438,3.407,2610,3.09094,435,9.92838,3960,0.63
1768.01,1,7.3377236,4.243,795,3.2807,1566,9.91008,5994,1.1
177.01,1,2.8531016,1.142,1395,2.02068,610,9.49275,3703,0.52
1772.01,1,8.0542207,3.0287161,706.8165307,2.8337706,877.6725493,9.3523,5583.1,0.995254
1774.01,1,16.7100422,5.4004652,615.2873631,2.7396616,747.4400609,7.6474,5853.7,1.09271
1775.01,1,10.2405483,3.538,9950,8.69623,760,10.9184,5251,0.84
1776.01,1,2.8009915,1.4985399,204.8553325,1.4033915,1240.885393,7.6586,5723.87,0.945408
1777.01,1,14.6503935,2.08,330,1.81908,580,8.737001,5859.45,0.98
1778.01,1,6.5273884,3.1190657,415.430891,2.8972637,1149.830319,8.4594,6023,1.32944
178.01,1,6.5578513,2.08,1596,2.54474,622,10.42,4111,0.66
178.02,1,20.708504,2.236524,1657.067907,3.751004,535.9397866,10.42,4111,0.701202
178.03,1,9.9616347,2.4648052,1084.432706,2.2807327,551.2319188,10.42,4111,0.660806
1782.01,1,4.9877056,2.2769107,1192.33982,2.4703077,697.8376698,11.3069,4336,0.668693
1782.02,1,1.8290294,1.6679098,704.8493933,2.1268375,974.9472494,11.3069,4336,0.668693
1789.01,1,3.2087149,1.639,1960,12.3921,1287,9.1824,5971.4,2.26
179.01,1,4.1374379,1.8454937,1125.535465,2.6757659,918.6796864,8.1796,5058,0.802633
1793.01,1,55.087,5.709,2509,4.36639,562,7.8436,5175,0.87
1794.01,1,8.7655468,4.0264463,572.6986983,3.3302665,992.0587214,9.69924,5707,1.29921
1797.01,1,3.6451549,2.055,780,2.99324,1143,8.6259,5922,1.05
1797.02,1,1.0376109,1.588,210,1.53671,1926,8.6259,5922,1.05
1798.01,1,8.0214735,3.2087652,882.3089291,2.3381058,737.0887807,10.5191,5165.2,0.784618
1798.02,1,0.4378083,1.1404291,290.8856184,1.374002,1943.165731,10.5191,5165.2,0.784618
1799.01,1,7.093853,2.5107626,284.2381135,1.6277147,911.9619079,8.3662,5690,0.956941
1801.01,1,10.6439385,2.713,1240,1.98891,504,9.85623,3815,0.55
1806.01,1,15.1512051,2.3438166,4955.304292,2.8411799,308.7009384,12.6196,3272,0.401575
1807.01,1,0.54937,0.883,370,1.53904,1706,9.0363,4612.99,0.74
181.01,1,4.5320502,2.3754425,7874.585279,7.0590799,850.9218562,10.4654,4983,0.805573
1811.01,1,3.7130701,1.654,19610,11.7215,762,11.1237,4719,0.81
1820.01,1,4.860673,2.632,6140,11.4272,1151,10.5268,5778.2,1.4
1823.01,1,38.8135498,5.944,9593,8.20695,486,9.7722,4760,0.82
1824.01,1,22.8085719,3.847,977,2.45459,544,8.9754,5182,0.82
1826.01,1,4.1419805,2.3809654,10130.94118,12.9812632,1182.988488,11.2086,5418.3,1.15614
1827.01,1,1.467119,1.0069313,1550.632368,1.3241394,639.3631768,8.8223,3297,0.331472
1828.01,1,9.0941239,4.389,2570,8.09838,1020,11.1315,5759.8,1.56
1836.01,1,20.3807824,6.6590149,2371.522151,8.2227994,897.7592727,9.29416,6351,1.61988
1842.01,1,9.5739531,4.172,3170,12.4956,1208,9.26733,6115,2.05
1846.01,1,3.9306746,1.4305142,1637.198427,1.7902006,523.4432264,11.8467,3512,0.411452
1853.01,1,1.2436239,1.211,1790,3.89334,1272,11.3719,4968.8,0.84
1855.01,1,1.3641482,0.952,7820,19.5876,1505,10.6503,5347,1.08
1859.01,1,63.4839358,5.457,5357,11.1495,615,9.93689,6415,1.4
186.01,1,35.6134391,3.512,1575,3.12194,505,6.9934,4628.53,0.71
186.02,1,7.7897726,2.376,194,1.00084,966,6.9934,4628.53,0.71
1860.01,1,1.0662082,1.142,151,1.0883,1515,7.7885,5668,0.93
1862.01,1,5.6442112,2.980996,4136.201006,11.4462895,1379.031284,11.5429,6310,1.63591
1883.01,1,4.5063838,2.0392007,12522.96137,5.5521734,524.924579,13.3462,3477,0.493576
1885.01,1,6.5440665,3.777,6060,14.1513,1176,11.9742,6232,1.76
1898.01,1,45.5221456,4.3839392,3028.545328,9.7055757,681.5974916,7.4098,6303.91,1.61034
1899.01,1,29.0902271,4.6769826,37562.33327,12.1826517,323.8830195,12.5826,3854,0.617863
193.01,1,0.7920646,0.466,1464,12.9674,1571,9.1031,5422,0.98
1937.01,1,0.9466787,1.09,16490,14.6661,1646,12.4933,5707,1.07
197.01,1,14.278122,8.6972718,827.9264426,8.3566078,789.1468373,7.3566,5105,2.90324
198.01,1,10.2150168,1.9683066,994.1089045,1.4777754,420.9334696,9.92801,3763,0.447336
199.01,1,104.8729635,6.554,12183,10.223,358,10.0391,5350,0.88
1994.01,1,4.0337201,3.48,2868,11.5159,1841,10.2396,7369,2.22
200.01,1,8.1382222,3.2797025,3852.029987,6.1757682,836.7056912,7.8541,5414,0.951985
2000.01,1,9.1270519,3.549,4568,8.34235,970,10.3579,5400,1.18
2000.02,1,3.098367,1.963,496,2.47118,1185,10.3579,5400,1.18
201.01,1,52.9781419,4.7965246,6347.269096,11.4471492,598.2132842,8.5822,6461.8,1.33031
2010.01,1,1134.672396,8.6844623,11679.21595,11.7582195,437.2015486,9.26693,5842,1.0735199
2013.01,1,2.6162769,1.134893,1120.601418,1.0972867,533.2271643,10.2705,3352,0.325635
2015.01,1,3.3491408,1.207,7210,5.37673,657,12.8387,3223,0.32
2018.01,1,7.4355709,2.3450321,1310.680316,2.2761564,576.3403106,8.962,4218.9,0.622512
2019.01,1,15.3468182,6.425,665,3.99579,933,9.6087,5588,1.8
2025.01,1,8.8720542,3.6593396,6144.296801,11.9849813,1098.17169,10.9461,6042,1.47996
2046.01,1,1.4971447,2.4024159,16266.2492,16.2528494,1828.819919,10.996,6081,1.2431901
2048.01,1,13.7905315,3.301,1140,2.60168,646,10.7545,5021.6,0.76
206.01,1,0.7363132,0.6736853,1322.546105,1.5332682,840.1706554,12.4312,3358,0.351676
2068.01,1,7.7690887,2.6251447,1416.791208,2.3663308,481.070845,11.1806,3700,0.542573
2076.01,1,10.3563596,3.4814933,923.942127,2.4103206,671.7367777,8.3745,5149.6,0.772148
2076.02,1,35.1257472,2.839,2066,3.17021,388,8.3745,5149.6,0.77
2076.03,1,21.0153047,4.315,2072,3.78219,641,8.3745,5149.6,0.77
2081.01,1,10.5054362,2.4850401,1320.601625,1.947929,432.3359777,11.642,3742,0.515547
2084.01,1,6.0784031,2.117,1810,2.07448,554,13.3257,3630,0.47
2088.01,1,124.72987,7.2967692,1781.916002,3.5130935,292.6629465,10.8812,4902,0.831423
2093.01,1,53.8108713,4.2655099,965.1696621,2.2249096,337.4556203,10.6699,4455,0.730261
2095.01,1,17.664866,2.7644951,736.3925122,1.2984859,351.2711274,11.0788,3746,0.463205
2095.02,1,28.1722501,3.3983448,950.5653623,1.4475246,300.6575117,11.0788,3746,0.463205
2096.01,1,3.1190716,1.1585974,2964.582891,1.6229796,454.5004101,13.4764,3285,0.247331
2096.02,1,6.3878202,1.4551851,5857.01647,2.041471,357.8973634,13.4764,3285,0.247331
2107.01,1,2.45457,2.39,19250,14.183,1322,11.3819,5565,0.97
2109.01,1,0.67249,1.801,7890,15.7288,3053,9.78569,6647,1.7
2119.01,1,7.2008611,2.03,50063,12.0629,491,10.3978,3606,0.5
2120.01,1,5.7998189,1.014374,8567.339022,2.6346124,354.6027378,12.8233,3179,0.240233
2128.01,1,16.3413889,5.3764481,372.0970618,2.629079,777.2060824,6.6813,5991.11,1.12506
2134.01,1,9.2292078,2.817,1606,3.21883,690,7.7945,4406,0.77
2134.02,1,95.8531625,5.024,5975,5.95763,356,7.7945,4406,0.77
2136.01,1,7.8519082,1.6318726,3873.959149,2.1705803,379.2777558,11.7371,3384,0.34388
2141.01,1,18.2616878,3.434,971,2.85973,767,8.8975,5674,0.94
2145.01,1,10.2611329,7.369,1900,12.2521,1327,8.55942,6202,2.78
2152.01,1,3.3772835,3.6434514,7216.496136,15.3058361,1745.891892,10.7053,6688,1.73235
2154.01,1,3.8240826,2.5172521,10096.10986,16.0547024,1436.342039,10.6611,6243,1.38719
2155.01,1,3.7246883,3.078,3320,10.8811,1426,10.9939,6144,1.74
2158.01,1,8.6007557,3.304,5090,10.7988,837,10.1669,5389,1.5
216.01,1,34.5059318,3.8206653,17387.98342,10.4625162,448.7222169,11.5748,5025.77,0.801736
216.02,1,17.3890454,2.6516541,2971.753227,6.4840125,563.8759593,11.5748,5025.77,0.801736
2179.01,1,15.1689723,2.0633315,7818.547558,11.7952966,770.7126737,11.4864,5713,1.12898
2180.01,1,260.1740061,24.0527095,4747.959592,11.3192423,360.169028,8.56854,5739,1.62762
2184.01,1,6.9067868,6.6850674,1751.777857,13.4176028,1676.053793,11.4057,5731.8,3.1513801
2193.01,1,2.1223673,1.5855365,8056.334025,12.9814367,1596.394399,11.3996,6079,1.19653
2194.01,1,15.3419095,2.736,683,1.7005,541,7.4259,4669,0.69
2196.01,1,1.1953968,1.5752293,1127.234456,3.5030245,1720.855677,11.3643,5728,1.02917
220.01,1,10.6953083,2.044,920,2.84818,796,9.6878,5272.71,0.88
2202.01,1,11.9124942,3.7520869,19304.2778,11.3754057,652.0656914,12.173,5064,0.823883
2207.01,1,8.000489,4.6706895,4606.741969,10.9709265,1178.032032,10.9651,6146,1.55738
2211.01,1,3.0926858,2.2149195,272.6778328,1.6256227,1056.917044,9.2551,5253,0.834386
2215.01,1,5.7772122,2.56341,1470.382126,2.8693434,751.4597253,9.977,4882.7,0.729818
2221.01,1,8.4536777,3.5738006,2872.288753,4.0269258,754.6240935,6.755,3588,0.698009
2236.01,1,3.5315897,2.689,7230,14.2116,1349,10.8673,6209,1.62
2257.01,1,35.1896444,3.3254029,4524.935393,2.2253696,230.7752258,12.9672,3446,0.326932
2260.01,1,0.3524597,0.578,305,1.76224,1825,9.75874,5432,0.9
2266.01,1,2.326343,1.2195051,4153.614444,1.9763187,502.933455,13.5042,3244,0.261162
2267.01,1,3.4950422,1.0311342,2004.426903,1.2734423,400.3206181,12.2591,3022,0.242745
2267.03,1,2.2891027,0.8344032,1384.622855,0.9131404,460.9675388,12.2591,3022,0.242745
2274.01,1,2.6796164,0.9028948,827.5423687,1.8334769,771.4561825,10.3543,3943,0.63072
2285.01,1,27.2672016,2.4164839,1154.327889,1.5781136,287.0767134,11.3078,3546,0.460014
2319.01,1,,6.1120058,855.5836036,4.1844083,253.0759438,8.40302,6329,1.39619
2322.01,1,20.2254946,2.2719961,712.14897,1.9090249,458.0310383,10.0534,4465,0.697547
2322.02,1,11.3071786,2.824,264,1.02968,581,10.0534,4465,0.7
2328.01,1,17.1019622,3.357,11430,10.1067,589,11.584,5302.3,0.93
2336.01,1,7.7119842,4.058,3176,10.7188,1340,10.1757,6458,1.83
2337.01,1,2.994263,6.9172309,1120.649236,11.5655979,1272.460341,11.2347,4784,3.22859
2338.01,1,22.6539607,3.468,11530,12.2765,537,11.7024,5523,1.12
2345.01,1,1.0526157,1.5288415,358.5076064,1.4203085,1314.806204,10.3759,4621,0.758575
2345.02,1,42.1289893,4.6130523,961.655867,2.3404732,384.3775426,10.3759,4621,0.758575
2364.01,1,4.0197555,2.688,9750,9.57594,1062,11.5521,5216,0.94
2368.01,1,5.1750108,2.0076562,13020.07533,11.4726621,910.9289033,11.6955,5177,0.892685
237.01,1,5.4361667,1.5419673,4797.128848,1.7175409,352.0718502,13.4102,3139,0.211299
2373.01,1,13.3368173,4.384,8210,11.2448,805,12.5882,5517,1.2
2374.01,1,4.3135917,2.3769581,11271.85865,10.3835703,865.4267536,11.2057,4929.5,0.8
2379.01,1,5.4693888,1.8076781,32411.85599,11.5779216,584.247334,13.6521,3770,0.638902
238.01,1,1.2730965,1.48,414,1.57925,1412,9.926601,5024,0.77
2384.01,1,2.1357026,1.9116457,29272.61849,11.6264152,799.5461856,13.3147,3678.2,0.666652
2406.01,1,3.0766835,1.2491751,18848.56074,2.722618,410.2983965,14.3109,3163,0.1966
2407.01,1,2.7029187,1.6998642,5132.678283,3.7942392,657.0962083,12.5264,3596,0.524573
2411.01,1,0.782765,1.2621481,519.1912192,1.7472713,1288.743126,10.4238,4099,0.727642
2416.01,1,8.2754608,3.755,6510,11.5451,942,12.4333,5515.2,1.39
2420.01,1,5.84259,3.747,2670,11.8252,1166,10.8285,5707,2.2
2421.01,1,4.3474,4.684,3520,10.753,1475,10.6918,5618,1.79
2427.01,1,1.30613,0.634,560,1.99844,783,9.0138,4072,0.68
2431.01,1,0.224195,0.292,540,5.59553,1998,9.5209,4079,0.68
244.01,1,7.397216,1.3164962,953.5477499,1.2711131,409.942287,10.3475,3342,0.407103
2443.01,1,15.6692322,4.562853,1393.38148,2.6868893,486.9971964,8.2969,4214.44,0.732115
2445.01,1,0.3711334,0.4918187,2322.621815,1.4062147,964.4647664,13.1292,3333,0.272233
2447.01,1,,8.291,8735,10.2185,719,10.0127,5825,1.04
2449.01,1,16.6542431,7.792,10168,11.9082,1215,9.8999,6054,1.08
2458.01,1,3.7369689,1.9917422,310.4978088,2.3797323,1396.050149,8.71008,6092,1.32975
2459.01,1,19.1047019,3.2516728,1906.059625,2.9365337,435.7259839,9.3951,4195,0.675093
2485.01,1,11.2347982,6.217,4780,12.196,1121,10.9687,6016.4,1.72
2497.01,1,10.655694,7.8236322,2103.657876,11.7630857,1433.446712,9.14112,6715,2.49897
2498.01,1,3.7382381,2.975208,1316.462276,4.774123,1352.358739,10.844,5938,1.2906801
251.01,1,4.9377227,2.1294254,844.8199092,2.8269897,1041.194266,9.3258,5862,0.955756
2524.01,1,7.1858029,4.2542613,11192.49952,13.1612,1061,12.1772,5758.3,1.19
2525.01,1,23.3418536,6.4129373,6473.602151,9.7267129,512.9721403,13.4006,4944,0.824284
2525.02,1,49.2445599,6.5807145,15606.46149,10.3670919,399.9626824,13.4006,4944,0.824284
2529.01,1,,8.943,4240,10.9718,808,10.6693,5822,1.75
2537.01,1,94.0997954,4.8738442,20525.12011,14.5890881,421.2871907,12.0294,4696.7,1.0143
2543.01,1,7.5427509,6.4481914,3098.306666,10.8099759,1331.039395,10.8165,6349.8,1.86619
2545.01,1,7.9940367,4.271047,404.6194381,2.5576021,1022.986578,8.90594,5846.29,1.25324
2548.02,1,1.4468993,0.779,549,4.98711,1719,10.0471,5238,0.84
2567.01,1,5.9839451,5.3886513,3826.43755,10.7016592,1278.936805,11.7489,5609,1.71761
257.01,1,18.3877081,6.405153,1191.028319,6.3790962,972.3814218,7.0286,6382.7,1.76557
2570.01,1,2.9887654,2.9847247,15493.94904,14.0699828,1307.243508,11.9775,5639,1.12141
2580.01,1,3.397862,4.502,9960,18.3834,1870,10.8064,6590,1.83
2583.01,1,4.52074,4.175,8520,13.7321,1440,12.0453,6050,1.49
2587.01,1,5.4566563,3.783,4160,10.9408,1230,10.9657,5674.8,1.72
2589.01,1,61.6277,6.401,8878,11.7392,601,10.7211,5581,1.07
260.01,1,13.4758478,2.0643913,708.9461601,1.9840882,455.6136246,8.4991,4111,0.618173
261.01,1,3.3639254,3.3430495,422.0610761,3.0449863,1387.063658,9.03971,5890.3,1.28018
261.02,1,13.0393586,4.9218325,625.5995687,3.3482223,1007.525683,9.03971,5890.3,1.31383
262.01,1,11.1452784,1.3947705,566.2736451,2.0671456,700.5241733,8.1345,5302.58,0.848675
263.01,1,0.5568095,0.9712066,45140.53504,9.6870229,999.3239856,15.6198,3116,0.439738
2641.01,1,4.880964,1.6120362,3385.552686,9.7354897,1275.808339,11.1897,6309,1.27132
266.01,1,10.7510107,2.943424,638.0928566,2.3581827,787.3911722,9.45661,5784,0.918917
266.02,1,6.19132,3.4164,345.240264,1.759371,981.282679,9.45661,5784,0.929557
2669.01,1,6.203496,5.715,810,9.93735,1226,9.9917,4859,3.98
269.01,1,3.6977167,0.9308263,4755.670729,2.942044,533.8429511,12.2958,3607,0.397924
270.01,1,5.6605693,1.6631704,3856.106085,2.4070872,452.8709226,10.4981,3551,0.374358
270.02,1,11.3795653,2.2350305,3147.046174,2.2539464,358.827663,10.4981,3551,0.374358
270.03,1,3.3601377,1.413245,972.9589363,1.1843718,538.8593825,10.4981,3551,0.374358
2714.01,1,2.4993895,2.99,10610,12.9239,1544,12.7979,5737,1.21
2719.01,1,3.3759446,3.538,1270,6.03548,1514,12.0676,5701,1.69
2768.01,1,1.5080197,1.032,1790,3.01287,855,11.3676,4008,0.66
277.01,1,3.9934418,1.9693065,5801.895716,4.2556645,587.9229796,11.7315,3748,0.523113
2796.01,1,4.808498,1.405,11010,15.0839,797,11.916,5449.5,1.38
2803.01,1,1.962292,2.935,20910,17.4523,1882,12.0753,6384,1.16
2818.01,1,4.0397189,3.655,15110,14.2282,1515,11.3944,5758.5,1.14
282.01,1,56.0045056,10.4337079,767.9192527,4.6074444,596.6666471,8.9387,6321,1.41189
282.03,1,84.2607645,10.925059,440.1660616,3.4359102,520.7120401,8.9387,6321,1.41189
282.04,1,22.8909855,2.465657,253.4100012,2.5594629,803.9912632,8.9387,6321,1.41189
283.01,1,17.6174652,3.615,722,2.01411,610,9.6768,5250,0.81
2842.01,1,3.5514016,2.207,8480,11.8731,1198,12.0327,6019,1.26
2844.01,1,3.5524144,2.784,2060,8.52936,1572,11.5829,6843,1.82
286.01,1,4.5117221,1.785,313,1.40246,850,9.1059,5245,0.79
286.02,1,39.361947,4.535,552,1.84555,606,9.1059,5245,0.79
294.01,1,7.327945,2.896,13710,9.49027,697,11.3875,4521,0.79
2977.01,1,2.3505698,2.768,11210,12.9823,1434,11.9383,5356,1.22
2981.01,1,3.6015056,3.024,13630,12.3972,1353,12.7533,6055,1.03
3023.01,1,3.9014904,4.83,9050,16.2567,1511,11.4848,5512,1.69
3071.01,1,1.2669382,1.93,2580,7.13535,1985,11.8706,6296,1.36
3082.01,1,1.9268037,1.4,2260,3.42735,943,11.7662,4249,0.68
3218.01,1,3.3704313,4.608,5610,13.6938,1723,12.885,5765,1.85
3235.01,1,2.5926199,1.269,78210,11.0137,537,13.2486,3375,0.37
3261.01,1,0.8831279,1.651686,2068.067488,4.3749094,1609.570193,12.4923,5151.4,0.86
329.01,1,5.7042858,4.061264,940.986289,5.0247868,1249.942881,10.6929,5560.5,1.61148
332.01,1,0.77685,1.43,830,3.28324,2240,11.5273,5190,0.96
3321.01,1,3.6525305,4.153,9770,14.7302,1553,10.6651,5930,1.47
333.01,1,3.7852328,3.5398298,1338.879128,4.7864833,1288.044546,11.5166,6150,1.1289999
3331.01,1,2.0180196,1.967,15190,12.168,1330,11.3208,5544,0.96
3353.01,1,4.6658007,2.609,565,2.17821,1068,8.7843,6365,1.02
3362.01,1,18.0953159,2.627,3176,12.0619,688,10.3823,6509.8,1.8
3364.01,1,5.8769438,4.5933803,7168.784926,12.3925008,1212.809078,10.8137,5805,1.4484
3540.01,1,3.1198404,1.7646723,8016.800953,12.1758,1324.887785,10.9541,6011.2,1.13476
3568.01,1,4.4178042,2.5881434,6790.168206,6.4020317,861.4483375,12.0729,4864,0.785799
3577.01,1,5.2667367,2.788,2910,8.71675,1106,11.3209,5938,1.6
3629.01,1,3.9365629,2.19,15461,8.09927,706,12.7882,3689,0.61
3688.01,1,3.246208,3.4201513,9405.991045,13.2996429,1471.430378,11.8433,6088,1.34548
3693.01,1,9.0881638,3.402,24660,12.8974,765,11.419,5211,0.8
3714.01,1,2.1547472,1.6582238,49552.18234,11.6102486,689.8799484,13.1751,3538,0.50843
3755.01,1,5.5455798,3.1170996,8040.283267,10.3353813,1002.190781,12.079,5354,1.07607
3757.01,1,3.4391954,1.6681096,32914.40874,12.4377309,705.1521561,13.1858,3902,0.637223
3785.01,1,4.6747218,1.61,8200,4.73219,513,12.4963,3502,0.5
3807.01,1,2.8989758,1.307,3680,10.0928,1247,11.5817,5908,1.47
3819.01,1,3.244299,2.6887498,5692.004831,12.9273057,1567.785035,11.9824,5999,1.5585901
3837.01,1,11.8886495,4.803,7800,11.0233,954,11.366,5773.9,1.21
3884.01,1,4.5445569,1.6368258,35598.63274,5.7605904,413.5964347,12.9113,3192,0.303138
3894.01,1,4.3345378,3.336,10000,14.3572,1347,11.323,6314.8,1.43
3912.01,1,3.4936188,3.355,9730,14.2355,1394,11.8747,5779.5,1.42
3919.01,1,7.4332642,3.051,6000,10.213,1026,12.3342,6227,1.32
396.01,1,5.9739124,3.1235464,232.5621027,2.3917735,1198.744673,5.9053,6308.31,1.2845
396.02,1,3.58529,2.495,180,1.77141,1404,5.9053,6308.31,1.28
396.03,1,11.2304605,3.6009978,208.629137,2.0754665,971.2859803,5.9053,6308.31,1.2845
3976.01,1,6.6080989,3.928,6740,12.1125,1157,11.8136,5993,1.5
3984.01,1,4.3533211,1.894,21740,7.17236,548,13.4609,3422,0.46
4010.01,1,5.4146235,2.9417261,4983.075629,6.6139476,872,11.5163,4888,0.880213
4010.02,1,14.7091662,3.6278152,5047.932631,6.5471787,612.6899904,11.5163,4888,0.880213
4010.03,1,1.3483075,1.7568331,1206.353588,3.1949876,1358.857202,11.5163,4888,0.880213
402.01,1,4.7559737,2.5469696,398.6310113,1.725417,909.5327855,8.3157,5175.2,0.841842
402.02,1,17.1807214,2.1004813,680.1385904,2.1954034,592.7674866,8.3157,5175.2,0.841842
406.01,1,13.1757294,2.1570272,2479.347714,1.9602373,325.2663942,11.2828,3349,0.388609
406.02,1,6.614911,0.9654605,1060.571582,1.2731554,409.2506857,11.2828,3349,0.388609
4087.01,1,3.1774814,2.824,14190,13.9016,1393,11.2961,6071,1.12
411.01,1,9.5730706,3.7949677,370.8091141,2.3053058,941.9166541,7.757,6101,1.11672
